date,country,yield10Y
1/1/2015,Canada,0.015257143
2/1/2015,Canada,0.013794737
3/1/2015,Canada,0.014213636
4/1/2015,Canada,0.014109524
5/1/2015,Canada,0.01744
6/1/2015,Canada,0.0178
7/1/2015,Canada,0.015695455
8/1/2015,Canada,0.013915
9/1/2015,Canada,0.014814286
10/1/2015,Canada,0.014633333
11/1/2015,Canada,0.016335
12/1/2015,Canada,0.014595238
1/1/2016,Canada,0.01258
2/1/2016,Canada,0.011245
3/1/2016,Canada,0.012681818
4/1/2016,Canada,0.013361905
5/1/2016,Canada,0.0135
6/1/2016,Canada,0.011681818
7/1/2016,Canada,0.01051
8/1/2016,Canada,0.010427273
9/1/2016,Canada,0.010861905
10/1/2016,Canada,0.011665
11/1/2016,Canada,0.01437619
12/1/2016,Canada,0.01732
1/1/2017,Canada,0.01722381
2/1/2017,Canada,0.017021053
3/1/2017,Canada,0.017143478
4/1/2017,Canada,0.015231579
5/1/2017,Canada,0.015131818
6/1/2017,Canada,0.015027273
7/1/2017,Canada,0.01908
8/1/2017,Canada,0.018836364
9/1/2017,Canada,0.020495
10/1/2017,Canada,0.020509524
11/1/2017,Canada,0.019185714
12/1/2017,Canada,0.019152632
1/1/2018,Canada,0.021981818
2/1/2018,Canada,0.023242105
3/1/2018,Canada,0.021885714
4/1/2018,Canada,0.022490476
5/1/2018,Canada,0.023754545
6/1/2018,Canada,0.022090476
7/1/2018,Canada,0.021871429
8/1/2018,Canada,0.022954545
9/1/2018,Canada,0.023536842
10/1/2018,Canada,0.024886364
11/1/2018,Canada,0.02407619
12/1/2018,Canada,0.020578947
1/1/2019,Canada,0.019536364
2/1/2019,Canada,0.019073684
3/1/2019,Canada,0.01712381
4/1/2019,Canada,0.017242857
5/1/2019,Canada,0.016645455
6/1/2019,Canada,0.014625
7/1/2019,Canada,0.015190909
8/1/2019,Canada,0.012052381
9/1/2019,Canada,0.01364
10/1/2019,Canada,0.014495455
11/1/2019,Canada,0.014995
12/1/2019,Canada,0.016045
1/1/2020,Canada,0.014922727
2/1/2020,Canada,0.012947368
3/1/2020,Canada,0.008190909
4/1/2020,Canada,0.006571429
5/1/2020,Canada,0.00551
6/1/2020,Canada,0.005613636
7/1/2020,Canada,0.005163636
8/1/2020,Canada,0.005635
9/1/2020,Canada,0.005595238
10/1/2020,Canada,0.006028571
11/1/2020,Canada,0.006885
12/1/2020,Canada,0.007309524
1/1/2021,Canada,0.008055
2/1/2021,Canada,0.010994737
3/1/2021,Canada,0.014965217
4/1/2021,Canada,0.015161905
5/1/2021,Canada,0.01524
6/1/2021,Canada,0.01425
7/1/2021,Canada,0.012514286
8/1/2021,Canada,0.011919048
9/1/2021,Canada,0.01263
10/1/2021,Canada,0.01597
11/1/2021,Canada,0.016857143
12/1/2021,Canada,0.0145
1/1/2022,Canada,0.01759
2/1/2022,Canada,0.018794737
3/1/2022,Canada,0.021321739
4/1/2022,Canada,0.02704
5/1/2022,Canada,0.029185714
6/1/2022,Canada,0.033154545
7/1/2022,Canada,0.030431579
8/1/2022,Canada,0.028590909
9/1/2022,Canada,0.031478947
10/1/2022,Canada,0.033805263
11/1/2022,Canada,0.031661905
12/1/2022,Canada,0.029415
1/1/2023,Canada,0.02937619
2/1/2023,Canada,0.031742105
3/1/2023,Canada,0.029934783
4/1/2023,Canada,0.029161111
5/1/2023,Canada,0.030454545
6/1/2023,Canada,0.033381818
7/1/2023,Canada,0.03452
8/1/2023,Canada,0.036540909
9/1/2023,Canada,0.03816
10/1/2023,Canada,0.04062
11/1/2023,Canada,0.037109524
12/1/2023,Canada,0.032342105
1/1/2024,Canada,0.033463636
2/1/2024,Canada,0.03504
3/1/2024,Canada,0.03444
4/1/2024,Canada,0.036959091
5/1/2024,Canada,0.036418182
6/1/2024,Canada,0.033915
7/1/2024,Canada,0.034077273
8/1/2024,Canada,0.030715
9/1/2024,Canada,0.029444444
10/1/2024,Canada,0.031863636
11/1/2024,Canada,0.032785
12/1/2024,Canada,0.031615
1/1/2025,Canada,0.032886364
2/1/2025,Canada,0.030563158
3/1/2025,Canada,0.030104762
4/1/2025,Canada,0.031085714
5/1/2025,Canada,0.032214286
6/1/2025,Canada,0.03314
7/1/2025,Canada,0.034804545
8/1/2025,Canada,0.034225
9/1/2025,Canada,0.032245
10/1/2025,Canada,0.031281818
11/1/2025,Canada,0.031742105
12/1/2025,Canada,0.03387619
1/1/2026,Canada,0.03402381
2/1/2026,Canada,0.032884211
3/1/2026,Canada,0.035007143
4/1/2026,Canada,0.034833333
5/1/2026,Canada,0.035415
7/1/1969,Australia,0.058
8/1/1969,Australia,0.0579
9/1/1969,Australia,0.0581
10/1/1969,Australia,0.0583
11/1/1969,Australia,0.0585
12/1/1969,Australia,0.0595
1/1/1970,Australia,0.0595
2/1/1970,Australia,0.0596
3/1/1970,Australia,0.0605
4/1/1970,Australia,0.0694
5/1/1970,Australia,0.0685
6/1/1970,Australia,0.0686
7/1/1970,Australia,0.0689
8/1/1970,Australia,0.0687
9/1/1970,Australia,0.0687
10/1/1970,Australia,0.0688
11/1/1970,Australia,0.0683
12/1/1970,Australia,0.0681
1/1/1971,Australia,0.0685
2/1/1971,Australia,0.0685
3/1/1971,Australia,0.0684
4/1/1971,Australia,0.0685
5/1/1971,Australia,0.0682
6/1/1971,Australia,0.0683
7/1/1971,Australia,0.0681
8/1/1971,Australia,0.0682
9/1/1971,Australia,0.0678
10/1/1971,Australia,0.0658
11/1/1971,Australia,0.0638
12/1/1971,Australia,0.0615
1/1/1972,Australia,0.0614
2/1/1972,Australia,0.0584
3/1/1972,Australia,0.0584
4/1/1972,Australia,0.0585
5/1/1972,Australia,0.0585
6/1/1972,Australia,0.0585
7/1/1972,Australia,0.058
8/1/1972,Australia,0.0575
9/1/1972,Australia,0.0575
10/1/1972,Australia,0.0577
11/1/1972,Australia,0.0576
12/1/1972,Australia,0.0578
1/1/1973,Australia,0.0569
2/1/1973,Australia,0.0576
3/1/1973,Australia,0.058
4/1/1973,Australia,0.0612
5/1/1973,Australia,0.062
6/1/1973,Australia,0.0672
7/1/1973,Australia,0.0674
8/1/1973,Australia,0.0673
9/1/1973,Australia,0.0838
10/1/1973,Australia,0.0835
11/1/1973,Australia,0.0835
12/1/1973,Australia,0.0836
1/1/1974,Australia,0.0836
2/1/1974,Australia,0.0836
3/1/1974,Australia,0.0837
4/1/1974,Australia,0.0838
5/1/1974,Australia,0.0845
6/1/1974,Australia,0.0952
7/1/1974,Australia,0.095
8/1/1974,Australia,0.095
9/1/1974,Australia,0.095
10/1/1974,Australia,0.095
11/1/1974,Australia,0.095
12/1/1974,Australia,0.095
1/1/1975,Australia,0.094
2/1/1975,Australia,0.095
3/1/1975,Australia,0.095
4/1/1975,Australia,0.095
5/1/1975,Australia,0.095
6/1/1975,Australia,0.095
7/1/1975,Australia,0.1
8/1/1975,Australia,0.1
9/1/1975,Australia,0.1
10/1/1975,Australia,0.1
11/1/1975,Australia,0.1
12/1/1975,Australia,0.1
1/1/1976,Australia,0.1002
2/1/1976,Australia,0.1
3/1/1976,Australia,0.0999
4/1/1976,Australia,0.1
5/1/1976,Australia,0.1
6/1/1976,Australia,0.0999
7/1/1976,Australia,0.1
8/1/1976,Australia,0.0999
9/1/1976,Australia,0.0999
10/1/1976,Australia,0.0998
11/1/1976,Australia,0.1
12/1/1976,Australia,0.1041
1/1/1977,Australia,0.104
2/1/1977,Australia,0.104
3/1/1977,Australia,0.104
4/1/1977,Australia,0.104
5/1/1977,Australia,0.1041
6/1/1977,Australia,0.1041
7/1/1977,Australia,0.1041
8/1/1977,Australia,0.1041
9/1/1977,Australia,0.1018
10/1/1977,Australia,0.1001
11/1/1977,Australia,0.0979
12/1/1977,Australia,0.095
1/1/1978,Australia,0.0936
2/1/1978,Australia,0.092
3/1/1978,Australia,0.092
4/1/1978,Australia,0.0917
5/1/1978,Australia,0.091
6/1/1978,Australia,0.091
7/1/1978,Australia,0.091
8/1/1978,Australia,0.09
9/1/1978,Australia,0.09
10/1/1978,Australia,0.0889
11/1/1978,Australia,0.088
12/1/1978,Australia,0.088
1/1/1979,Australia,0.0885
2/1/1979,Australia,0.09
3/1/1979,Australia,0.0935
4/1/1979,Australia,0.0965
5/1/1979,Australia,0.097
6/1/1979,Australia,0.1
7/1/1979,Australia,0.1007
8/1/1979,Australia,0.1007
9/1/1979,Australia,0.1007
10/1/1979,Australia,0.1007
11/1/1979,Australia,0.1008
12/1/1979,Australia,0.1008
1/1/1980,Australia,0.1045
2/1/1980,Australia,0.1055
3/1/1980,Australia,0.112
4/1/1980,Australia,0.1173
5/1/1980,Australia,0.1178
6/1/1980,Australia,0.1176
7/1/1980,Australia,0.1178
8/1/1980,Australia,0.1182
9/1/1980,Australia,0.1178
10/1/1980,Australia,0.119
11/1/1980,Australia,0.1242
12/1/1980,Australia,0.126
1/1/1981,Australia,0.131
2/1/1981,Australia,0.131
3/1/1981,Australia,0.131
4/1/1981,Australia,0.131
5/1/1981,Australia,0.131
6/1/1981,Australia,0.131
7/1/1981,Australia,0.139
8/1/1981,Australia,0.15
9/1/1981,Australia,0.15
10/1/1981,Australia,0.15
11/1/1981,Australia,0.15
12/1/1981,Australia,0.15
1/1/1982,Australia,0.15
2/1/1982,Australia,0.151
3/1/1982,Australia,0.1515
4/1/1982,Australia,0.152
5/1/1982,Australia,0.164
6/1/1982,Australia,0.164
7/1/1982,Australia,0.164
8/1/1982,Australia,0.165
9/1/1982,Australia,0.152
10/1/1982,Australia,0.1455
11/1/1982,Australia,0.146
12/1/1982,Australia,0.14
1/1/1983,Australia,0.13
2/1/1983,Australia,0.136
3/1/1983,Australia,0.144
4/1/1983,Australia,0.141
5/1/1983,Australia,0.131
6/1/1983,Australia,0.147
7/1/1983,Australia,0.148
8/1/1983,Australia,0.147
9/1/1983,Australia,0.1415
10/1/1983,Australia,0.134
11/1/1983,Australia,0.132
12/1/1983,Australia,0.135
1/1/1984,Australia,0.135
2/1/1984,Australia,0.14
3/1/1984,Australia,0.141
4/1/1984,Australia,0.139
5/1/1984,Australia,0.1415
6/1/1984,Australia,0.1375
7/1/1984,Australia,0.1315
8/1/1984,Australia,0.128
9/1/1984,Australia,0.131
10/1/1984,Australia,0.132
11/1/1984,Australia,0.1325
12/1/1984,Australia,0.134
1/1/1985,Australia,0.131
2/1/1985,Australia,0.137
3/1/1985,Australia,0.138
4/1/1985,Australia,0.1395
5/1/1985,Australia,0.138
6/1/1985,Australia,0.135
7/1/1985,Australia,0.134
8/1/1985,Australia,0.1395
9/1/1985,Australia,0.138
10/1/1985,Australia,0.1455
11/1/1985,Australia,0.1505
12/1/1985,Australia,0.1485
1/1/1986,Australia,0.141
2/1/1986,Australia,0.137
3/1/1986,Australia,0.126
4/1/1986,Australia,0.1225
5/1/1986,Australia,0.1265
6/1/1986,Australia,0.1295
7/1/1986,Australia,0.142
8/1/1986,Australia,0.141
9/1/1986,Australia,0.1385
10/1/1986,Australia,0.136
11/1/1986,Australia,0.136
12/1/1986,Australia,0.134
1/1/1987,Australia,0.138
2/1/1987,Australia,0.14
3/1/1987,Australia,0.1345
4/1/1987,Australia,0.1305
5/1/1987,Australia,0.13
6/1/1987,Australia,0.128
7/1/1987,Australia,0.1295
8/1/1987,Australia,0.1295
9/1/1987,Australia,0.125
10/1/1987,Australia,0.1365
11/1/1987,Australia,0.133
12/1/1987,Australia,0.1285
1/1/1988,Australia,0.124
2/1/1988,Australia,0.123
3/1/1988,Australia,0.119
4/1/1988,Australia,0.115
5/1/1988,Australia,0.123
6/1/1988,Australia,0.1195
7/1/1988,Australia,0.1195
8/1/1988,Australia,0.118
9/1/1988,Australia,0.1195
10/1/1988,Australia,0.119
11/1/1988,Australia,0.1235
12/1/1988,Australia,0.1295
1/1/1989,Australia,0.133
2/1/1989,Australia,0.1365
3/1/1989,Australia,0.1365
4/1/1989,Australia,0.134
5/1/1989,Australia,0.139
6/1/1989,Australia,0.135
7/1/1989,Australia,0.1335
8/1/1989,Australia,0.1295
9/1/1989,Australia,0.1365
10/1/1989,Australia,0.1355
11/1/1989,Australia,0.131
12/1/1989,Australia,0.129
1/1/1990,Australia,0.128
2/1/1990,Australia,0.133
3/1/1990,Australia,0.1344
4/1/1990,Australia,0.1378
5/1/1990,Australia,0.1351
6/1/1990,Australia,0.134
7/1/1990,Australia,0.1316
8/1/1990,Australia,0.1349
9/1/1990,Australia,0.1363
10/1/1990,Australia,0.1335
11/1/1990,Australia,0.1223
12/1/1990,Australia,0.1207
1/1/1991,Australia,0.1152
2/1/1991,Australia,0.1153
3/1/1991,Australia,0.1138
4/1/1991,Australia,0.1098
5/1/1991,Australia,0.1075
6/1/1991,Australia,0.1117
7/1/1991,Australia,0.1099
8/1/1991,Australia,0.1067
9/1/1991,Australia,0.1031
10/1/1991,Australia,0.0982
11/1/1991,Australia,0.0978
12/1/1991,Australia,0.0939
1/1/1992,Australia,0.1011
2/1/1992,Australia,0.1004
3/1/1992,Australia,0.0989
4/1/1992,Australia,0.0943
5/1/1992,Australia,0.0912
6/1/1992,Australia,0.089
7/1/1992,Australia,0.083
8/1/1992,Australia,0.0897
9/1/1992,Australia,0.0894
10/1/1992,Australia,0.0886
11/1/1992,Australia,0.0914
12/1/1992,Australia,0.0894
1/1/1993,Australia,0.086
2/1/1993,Australia,0.0798
3/1/1993,Australia,0.0782
4/1/1993,Australia,0.0755
5/1/1993,Australia,0.0771
6/1/1993,Australia,0.0737
7/1/1993,Australia,0.0688
8/1/1993,Australia,0.0664
9/1/1993,Australia,0.0684
10/1/1993,Australia,0.0649
11/1/1993,Australia,0.0681
12/1/1993,Australia,0.0668
1/1/1994,Australia,0.0636
2/1/1994,Australia,0.0705
3/1/1994,Australia,0.0795
4/1/1994,Australia,0.0844
5/1/1994,Australia,0.0879
6/1/1994,Australia,0.0963
7/1/1994,Australia,0.0957
8/1/1994,Australia,0.0936
9/1/1994,Australia,0.1033
10/1/1994,Australia,0.1051
11/1/1994,Australia,0.1047
12/1/1994,Australia,0.1004
1/1/1995,Australia,0.103345
2/1/1995,Australia,0.101465
3/1/1995,Australia,0.101378261
4/1/1995,Australia,0.097988235
5/1/1995,Australia,0.09106087
6/1/1995,Australia,0.088561905
7/1/1995,Australia,0.090819048
8/1/1995,Australia,0.091243478
9/1/1995,Australia,0.086861905
10/1/1995,Australia,0.085086364
11/1/1995,Australia,0.08495
12/1/1995,Australia,0.082547368
1/1/1996,Australia,0.08112381
2/1/1996,Australia,0.082485714
3/1/1996,Australia,0.088080952
4/1/1996,Australia,0.088736842
5/1/1996,Australia,0.088321739
6/1/1996,Australia,0.089315789
7/1/1996,Australia,0.086295652
8/1/1996,Australia,0.0804
9/1/1996,Australia,0.080033333
10/1/1996,Australia,0.075504348
11/1/1996,Australia,0.071566667
12/1/1996,Australia,0.07324
1/1/1997,Australia,0.074590476
2/1/1997,Australia,0.07394
3/1/1997,Australia,0.078994737
4/1/1997,Australia,0.079238095
5/1/1997,Australia,0.076745455
6/1/1997,Australia,0.07151
7/1/1997,Australia,0.066426087
8/1/1997,Australia,0.066509524
9/1/1997,Australia,0.063113636
10/1/1997,Australia,0.061821739
11/1/1997,Australia,0.06031
12/1/1997,Australia,0.061390476
1/1/1998,Australia,0.05806
2/1/1998,Australia,0.05887
3/1/1998,Australia,0.05865
4/1/1998,Australia,0.05685
5/1/1998,Australia,0.056390476
6/1/1998,Australia,0.055761905
7/1/1998,Australia,0.055213043
8/1/1998,Australia,0.056385714
9/1/1998,Australia,0.053459091
10/1/1998,Australia,0.049659091
11/1/1998,Australia,0.051309524
12/1/1998,Australia,0.048547619
1/1/1999,Australia,0.051278947
2/1/1999,Australia,0.053
3/1/1999,Australia,0.055265217
4/1/1999,Australia,0.053575
5/1/1999,Australia,0.058757143
6/1/1999,Australia,0.062066667
7/1/1999,Australia,0.061359091
8/1/1999,Australia,0.0634
9/1/1999,Australia,0.063413636
10/1/1999,Australia,0.066066667
11/1/1999,Australia,0.065563636
12/1/1999,Australia,0.067371429
1/1/2000,Australia,0.071778947
2/1/2000,Australia,0.06957619
3/1/2000,Australia,0.065704348
4/1/2000,Australia,0.062647059
5/1/2000,Australia,0.064656522
6/1/2000,Australia,0.06172381
7/1/2000,Australia,0.061619048
8/1/2000,Australia,0.062273913
9/1/2000,Australia,0.061361905
10/1/2000,Australia,0.061079545
11/1/2000,Australia,0.059895455
12/1/2000,Australia,0.055431579
1/1/2001,Australia,0.054054762
2/1/2001,Australia,0.0532125
3/1/2001,Australia,0.051306818
4/1/2001,Australia,0.055772222
5/1/2001,Australia,0.059434783
6/1/2001,Australia,0.0589675
7/1/2001,Australia,0.060863636
8/1/2001,Australia,0.057615217
9/1/2001,Australia,0.0557825
10/1/2001,Australia,0.054076087
11/1/2001,Australia,0.054577273
12/1/2001,Australia,0.058168421
1/1/2002,Australia,0.058583333
2/1/2002,Australia,0.0594575
3/1/2002,Australia,0.06309
4/1/2002,Australia,0.06294
5/1/2002,Australia,0.062152174
6/1/2002,Australia,0.060076316
7/1/2002,Australia,0.058597826
8/1/2002,Australia,0.056484091
9/1/2002,Australia,0.054357143
10/1/2002,Australia,0.056591304
11/1/2002,Australia,0.054995238
12/1/2002,Australia,0.05395
1/1/2003,Australia,0.05275
2/1/2003,Australia,0.0516775
3/1/2003,Australia,0.052716667
4/1/2003,Australia,0.053460526
5/1/2003,Australia,0.050281818
6/1/2003,Australia,0.0480275
7/1/2003,Australia,0.052328261
8/1/2003,Australia,0.055240476
9/1/2003,Australia,0.055129545
10/1/2003,Australia,0.056086957
11/1/2003,Australia,0.05874
12/1/2003,Australia,0.05757381
1/1/2004,Australia,0.057005
2/1/2004,Australia,0.056205
3/1/2004,Australia,0.054154348
4/1/2004,Australia,0.05803
5/1/2004,Australia,0.059580952
6/1/2004,Australia,0.058454762
7/1/2004,Australia,0.057177273
8/1/2004,Australia,0.055831818
9/1/2004,Australia,0.054120455
10/1/2004,Australia,0.054014286
11/1/2004,Australia,0.054
12/1/2004,Australia,0.052319048
1/1/2005,Australia,0.053518421
2/1/2005,Australia,0.0539775
3/1/2005,Australia,0.05652619
4/1/2005,Australia,0.05472
5/1/2005,Australia,0.052877273
6/1/2005,Australia,0.051404762
7/1/2005,Australia,0.051902381
8/1/2005,Australia,0.052186957
9/1/2005,Australia,0.051863636
10/1/2005,Australia,0.054002381
11/1/2005,Australia,0.054352273
12/1/2005,Australia,0.053465
1/1/2006,Australia,0.052035
2/1/2006,Australia,0.05272
3/1/2006,Australia,0.053413043
4/1/2006,Australia,0.055797059
5/1/2006,Australia,0.0575
6/1/2006,Australia,0.057378571
7/1/2006,Australia,0.058340476
8/1/2006,Australia,0.057732609
9/1/2006,Australia,0.056016667
10/1/2006,Australia,0.05665
11/1/2006,Australia,0.055995455
12/1/2006,Australia,0.056965789
1/1/2007,Australia,0.05877619
2/1/2007,Australia,0.0580925
3/1/2007,Australia,0.057368182
4/1/2007,Australia,0.059097222
5/1/2007,Australia,0.059208696
6/1/2007,Australia,0.0620475
7/1/2007,Australia,0.061497727
8/1/2007,Australia,0.059259091
9/1/2007,Australia,0.059921053
10/1/2007,Australia,0.061743478
11/1/2007,Australia,0.060254545
12/1/2007,Australia,0.062076316
1/1/2008,Australia,0.060764286
2/1/2008,Australia,0.062945238
3/1/2008,Australia,0.060855263
4/1/2008,Australia,0.061704762
5/1/2008,Australia,0.06355
6/1/2008,Australia,0.0658675
7/1/2008,Australia,0.063665217
8/1/2008,Australia,0.058625
9/1/2008,Australia,0.056459091
10/1/2008,Australia,0.052152273
11/1/2008,Australia,0.0494075
12/1/2008,Australia,0.042157143
1/1/2009,Australia,0.0408575
2/1/2009,Australia,0.04253
3/1/2009,Australia,0.043277273
4/1/2009,Australia,0.04512
5/1/2009,Australia,0.050042857
6/1/2009,Australia,0.055566667
7/1/2009,Australia,0.054878261
8/1/2009,Australia,0.0553325
9/1/2009,Australia,0.053236364
10/1/2009,Australia,0.054502381
11/1/2009,Australia,0.054666667
12/1/2009,Australia,0.054730952
1/1/2010,Australia,0.055575
2/1/2010,Australia,0.054775
3/1/2010,Australia,0.0562
4/1/2010,Australia,0.05795
5/1/2010,Australia,0.0548
6/1/2010,Australia,0.053275
7/1/2010,Australia,0.05145
8/1/2010,Australia,0.0497
9/1/2010,Australia,0.050025
10/1/2010,Australia,0.05085
11/1/2010,Australia,0.053775
12/1/2010,Australia,0.05555
1/1/2011,Australia,0.0552
2/1/2011,Australia,0.0561
3/1/2011,Australia,0.05435
4/1/2011,Australia,0.055125
5/1/2011,Australia,0.05325
6/1/2011,Australia,0.0516
7/1/2011,Australia,0.0502
8/1/2011,Australia,0.044925
9/1/2011,Australia,0.042025
10/1/2011,Australia,0.0437
11/1/2011,Australia,0.040825
12/1/2011,Australia,0.03825
1/1/2012,Australia,0.03795
2/1/2012,Australia,0.0397
3/1/2012,Australia,0.0415
4/1/2012,Australia,0.038575
5/1/2012,Australia,0.032775
6/1/2012,Australia,0.02995
7/1/2012,Australia,0.028875
8/1/2012,Australia,0.031875
9/1/2012,Australia,0.030925
10/1/2012,Australia,0.030225
11/1/2012,Australia,0.030875
12/1/2012,Australia,0.032275
1/1/2013,Australia,0.033975
2/1/2013,Australia,0.034975
3/1/2013,Australia,0.035125
4/1/2013,Australia,0.03245
5/1/2013,Australia,0.03225
6/1/2013,Australia,0.03555
7/1/2013,Australia,0.03772
8/1/2013,Australia,0.03894
9/1/2013,Australia,0.04033
10/1/2013,Australia,0.04009
11/1/2013,Australia,0.04175
12/1/2013,Australia,0.04262
1/1/2014,Australia,0.04158
2/1/2014,Australia,0.04104
3/1/2014,Australia,0.04092
4/1/2014,Australia,0.04027
5/1/2014,Australia,0.03781
6/1/2014,Australia,0.03713
7/1/2014,Australia,0.03486
8/1/2014,Australia,0.0343
9/1/2014,Australia,0.03573
10/1/2014,Australia,0.03344
11/1/2014,Australia,0.03294
12/1/2014,Australia,0.02964
1/1/2015,Australia,0.02622
2/1/2015,Australia,0.0249
3/1/2015,Australia,0.02475
4/1/2015,Australia,0.0241
5/1/2015,Australia,0.02882
6/1/2015,Australia,0.02985
7/1/2015,Australia,0.02922
8/1/2015,Australia,0.02738
9/1/2015,Australia,0.02724
10/1/2015,Australia,0.02657
11/1/2015,Australia,0.02889
12/1/2015,Australia,0.02852
1/1/2016,Australia,0.02708
2/1/2016,Australia,0.02465
3/1/2016,Australia,0.02561
4/1/2016,Australia,0.02512
5/1/2016,Australia,0.02322
6/1/2016,Australia,0.02125
7/1/2016,Australia,0.01936
8/1/2016,Australia,0.01892
9/1/2016,Australia,0.02004
10/1/2016,Australia,0.02231
11/1/2016,Australia,0.02535
12/1/2016,Australia,0.02799
1/1/2017,Australia,0.02711
2/1/2017,Australia,0.02738
3/1/2017,Australia,0.02804
4/1/2017,Australia,0.02557
5/1/2017,Australia,0.02548
6/1/2017,Australia,0.02421
7/1/2017,Australia,0.02664
8/1/2017,Australia,0.02626
9/1/2017,Australia,0.0271
10/1/2017,Australia,0.02768
11/1/2017,Australia,0.02565
12/1/2017,Australia,0.02583
1/1/2018,Australia,0.02747
2/1/2018,Australia,0.02845
3/1/2018,Australia,0.02713
4/1/2018,Australia,0.02734
5/1/2018,Australia,0.0279
6/1/2018,Australia,0.02697
7/1/2018,Australia,0.02637
8/1/2018,Australia,0.0259
9/1/2018,Australia,0.02631
10/1/2018,Australia,0.02682
11/1/2018,Australia,0.02683
12/1/2018,Australia,0.02431
1/1/2019,Australia,0.02271
2/1/2019,Australia,0.02126
3/1/2019,Australia,0.01957
4/1/2019,Australia,0.01865
5/1/2019,Australia,0.01655
6/1/2019,Australia,0.01386
7/1/2019,Australia,0.0132
8/1/2019,Australia,0.00959
9/1/2019,Australia,0.01035
10/1/2019,Australia,0.01037
11/1/2019,Australia,0.01152
12/1/2019,Australia,0.01202
1/1/2020,Australia,0.01159
2/1/2020,Australia,0.00984
3/1/2020,Australia,0.00884
4/1/2020,Australia,0.00854
5/1/2020,Australia,0.00903
6/1/2020,Australia,0.00928
7/1/2020,Australia,0.00897
8/1/2020,Australia,0.00905
9/1/2020,Australia,0.00894
10/1/2020,Australia,0.00802
11/1/2020,Australia,0.00856
12/1/2020,Australia,0.00976
1/1/2021,Australia,0.01053
2/1/2021,Australia,0.01334
3/1/2021,Australia,0.01707
4/1/2021,Australia,0.01676
5/1/2021,Australia,0.0166
6/1/2021,Australia,0.01531
7/1/2021,Australia,0.01254
8/1/2021,Australia,0.01135
9/1/2021,Australia,0.01282
10/1/2021,Australia,0.0171
11/1/2021,Australia,0.01806
12/1/2021,Australia,0.01609
1/1/2022,Australia,0.01888
2/1/2022,Australia,0.02111
3/1/2022,Australia,0.025
4/1/2022,Australia,0.03008
5/1/2022,Australia,0.03381
6/1/2022,Australia,0.03767
7/1/2022,Australia,0.03429
8/1/2022,Australia,0.03361
9/1/2022,Australia,0.03747
10/1/2022,Australia,0.03919
11/1/2022,Australia,0.03696
12/1/2022,Australia,0.03551
1/1/2023,Australia,0.03604
2/1/2023,Australia,0.03702
3/1/2023,Australia,0.03468
4/1/2023,Australia,0.03343
5/1/2023,Australia,0.035
6/1/2023,Australia,0.03916
7/1/2023,Australia,0.04036
8/1/2023,Australia,0.04128
9/1/2023,Australia,0.04211
10/1/2023,Australia,0.04633
11/1/2023,Australia,0.04578
12/1/2023,Australia,0.04187
1/1/2024,Australia,0.04148
2/1/2024,Australia,0.04141
3/1/2024,Australia,0.04045
4/1/2024,Australia,0.04268
5/1/2024,Australia,0.04325
6/1/2024,Australia,0.04242
7/1/2024,Australia,0.04326
8/1/2024,Australia,0.03976
9/1/2024,Australia,0.03922
10/1/2024,Australia,0.04267
11/1/2024,Australia,0.04544
12/1/2024,Australia,0.04313
1/1/2025,Australia,0.04481
2/1/2025,Australia,0.04423
3/1/2025,Australia,0.04421
4/1/2025,Australia,0.04267
5/1/2025,Australia,0.0435
6/1/2025,Australia,0.04208
7/1/2025,Australia,0.04291
8/1/2025,Australia,0.04275
9/1/2025,Australia,0.04298
10/1/2025,Australia,0.04234
11/1/2025,Australia,0.04416
12/1/2025,Australia,0.04719
1/1/2026,Australia,0.0475
2/1/2026,Australia,0.04758
3/1/2026,Australia,0.04926
4/1/2026,Australia,0.04969
5/1/2026,Australia,0.0499
